#loggerID1684;;;;
#Siebens-175;;;;
#LastCalibration 2011-04-10;;;;
#begin/mid/eind/clouds;;;;
16/04/2011 10:00;7,33;1,01;;4
16/04/2011 11:00;7,7;3,05;;1
16/04/2011 12:00;4,5;6,39;;2
16/04/2011 13:00;7,15;6,53;;4
16/04/2011 14:00;9,74;5,83;;1
16/04/2011 15:00;0,66;3,66;;3
16/04/2011 16:00;7,57;3;;2
16/04/2011 17:00;1,94;5,57;;4
16/04/2011 18:00;8,64;2,38;;1
16/04/2011 19:00;7,62;2,99;;3
16/04/2011 20:00;1,18;2,47;;3
16/04/2011 21:00;7,76;2,06;;2
16/04/2011 22:00;8,42;4,97;;4
16/04/2011 23:00;6,22;6,61;;4
17/04/2011 0:00;8,32;4,18;;1
17/04/2011 1:00;0,95;4,32;;2
17/04/2011 2:00;9,54;1,02;;2
17/04/2011 3:00;6,06;0,79;;1
17/04/2011 4:00;8,74;5,74;;2
17/04/2011 5:00;4,57;4,28;;2
17/04/2011 6:00;9,66;3,01;;4
17/04/2011 7:00;6,16;3,97;;1
17/04/2011 8:00;2,71;3,47;;3
17/04/2011 9:00;9,84;3,87;;4
17/04/2011 10:00;3;0,19;;2
17/04/2011 11:00;5,42;4,71;;2
17/04/2011 12:00;6,62;3,28;;1
17/04/2011 13:00;3,1;2,91;;4
17/04/2011 14:00;5,54;6,49;;3
17/04/2011 15:00;2,39;6,74;;2
17/04/2011 16:00;1,49;4,16;;2
17/04/2011 17:00;8,73;2,61;;1
17/04/2011 18:00;1,62;1,58;;1
17/04/2011 19:00;7,48;1,04;;1
17/04/2011 20:00;4,89;3,41;;2
17/04/2011 21:00;7,99;1,62;;2
17/04/2011 22:00;8,45;6,73;;4
17/04/2011 23:00;3,81;5,35;;1
18/04/2011 0:00;5,94;4,21;;1
18/04/2011 1:00;6,29;0;;3
18/04/2011 2:00;5,2;3,69;;1
18/04/2011 3:00;4,48;4,11;;2
18/04/2011 4:00;8,54;6,99;;1
18/04/2011 5:00;9,68;2,04;;2
18/04/2011 6:00;3,48;4,67;;2
18/04/2011 7:00;0,31;1,4;;1
18/04/2011 8:00;8,83;4,83;;1
